tweet_id,text,source,user_id,sentiment,topic,rumor_label
1862,COVID-19 update: Cases are on the rise again.,News,836630,Positive,COVID-19,False
1863,Feeling great today! #positivevibes,Social Media,414212,Positive,COVID-19,False
1864,Conspiracy theories are everywhere these days...,Health Magazine,949333,Positive,Health,True
1865,Protect your data with the latest cybersecurity measures.,Health Magazine,522984,Positive,Celebrity,True
1866,Conspiracy theories are everywhere these days...,Online Forum,186090,Neutral,UFO,False
1867,Animals are so fascinating!,Social Media,382318,Neutral,UFO,True
1868,Just saw a UFO in my backyard! 👽,Science Journal,942173,Neutral,Celebrity,False
1869,Animals are so fascinating!,Gossip Magazine,342704,Positive,Celebrity,True
1870,Celebrity gossip: What's happening in Hollywood?,Social Media,929347,Neutral,Weather,False
1871,Community event happening this weekend! Join us!,Gossip Magazine,735343,Positive,Celebrity,True
1872,Protect your data with the latest cybersecurity measures.,Social Media,182549,Positive,Tech,True
1873,Community event happening this weekend! Join us!,Online Forum,543154,Negative,Conspiracy,False
1874,Feeling great today! #positivevibes,Government,392817,Neutral,COVID-19,False
1875,COVID-19 update: Cases are on the rise again.,Tech Magazine,615962,Negative,Conspiracy,False
1876,Protect your data with the latest cybersecurity measures.,Government,105662,Neutral,UFO,True
1877,Protect your data with the latest cybersecurity measures.,Online Forum,268484,Neutral,Cybersecurity,True
1878,Just discovered a new species of butterfly!,Twitter,608656,Positive,Cybersecurity,True
1879,COVID-19 update: Cases are on the rise again.,Science Journal,284921,Positive,UFO,True
1880,Weather forecast: Expect rain showers tomorrow.,Online Forum,107478,Neutral,Animals,True
1881,Animals are so fascinating!,Science Journal,691726,Negative,UFO,False
1882,Just saw a UFO in my backyard! 👽,News,583269,Negative,Community,True
1883,Community event happening this weekend! Join us!,News,733004,Positive,Community,True
1884,Community event happening this weekend! Join us!,Online Forum,199104,Positive,Health,False
1885,Just saw a UFO in my backyard! 👽,News,742232,Neutral,COVID-19,True
1886,Just saw a UFO in my backyard! 👽,Social Media,230548,Negative,Community,True
1887,Just saw a UFO in my backyard! 👽,Tech Magazine,528107,Positive,Community,False
1888,Animals are so fascinating!,Government,144060,Negative,Conspiracy,False
1889,Conspiracy theories are everywhere these days...,Tech Magazine,239410,Positive,Cybersecurity,True
1890,Feeling great today! #positivevibes,Science Journal,622386,Positive,Discovery,True
1891,Protect your data with the latest cybersecurity measures.,Social Media,320854,Neutral,Health,False
1892,Animals are so fascinating!,Health Magazine,376149,Neutral,Animals,False
1893,Community event happening this weekend! Join us!,Science Journal,660629,Neutral,Health,True
1894,Conspiracy theories are everywhere these days...,News,836696,Neutral,COVID-19,False
1895,Just discovered a new species of butterfly!,Health Magazine,737330,Positive,Tech,False
1896,Just saw a UFO in my backyard! 👽,Science Journal,479632,Neutral,COVID-19,True
1897,Just discovered a new species of butterfly!,Social Media,844792,Neutral,Celebrity,False
1898,Protect your data with the latest cybersecurity measures.,Online Forum,724906,Neutral,Discovery,True
1899,Feeling great today! #positivevibes,Twitter,746186,Neutral,Cybersecurity,True
1900,Conspiracy theories are everywhere these days...,News,748272,Positive,Weather,True
1901,Just saw a UFO in my backyard! 👽,Online Forum,121434,Positive,Health,False
1902,Community event happening this weekend! Join us!,Social Media,219561,Positive,Weather,True
1903,Feeling great today! #positivevibes,Science Journal,671334,Negative,Cybersecurity,False
1904,COVID-19 update: Cases are on the rise again.,Tech Magazine,325346,Negative,Community,False
1905,Weather forecast: Expect rain showers tomorrow.,Government,157922,Negative,COVID-19,False
1906,Celebrity gossip: What's happening in Hollywood?,Science Journal,413249,Positive,Cybersecurity,False
1907,Protect your data with the latest cybersecurity measures.,Science Journal,674581,Negative,Health,False
1908,Conspiracy theories are everywhere these days...,News,259716,Neutral,Community,False
1909,Conspiracy theories are everywhere these days...,Health Magazine,763109,Positive,Weather,True
1910,New tech gadget just released! #excited,Health Magazine,616031,Positive,Cybersecurity,False
1911,New tech gadget just released! #excited,Tech Magazine,813750,Neutral,Tech,False
1912,COVID-19 update: Cases are on the rise again.,Social Media,538318,Negative,Community,True
1913,Animals are so fascinating!,Health Magazine,440272,Negative,Conspiracy,True
1914,Protect your data with the latest cybersecurity measures.,Online Forum,569537,Positive,Weather,True
1915,New tech gadget just released! #excited,Tech Magazine,293958,Positive,Tech,False
1916,Community event happening this weekend! Join us!,Health Magazine,147398,Negative,Tech,True
1917,Just discovered a new species of butterfly!,Twitter,196681,Negative,Health,True
1918,COVID-19 update: Cases are on the rise again.,Twitter,324946,Positive,Health,False
1919,Animals are so fascinating!,News,620439,Neutral,COVID-19,False
1920,Protect your data with the latest cybersecurity measures.,Social Media,794527,Positive,UFO,True
1921,Community event happening this weekend! Join us!,Science Journal,287339,Positive,COVID-19,True
1922,Just saw a UFO in my backyard! 👽,Tech Magazine,326495,Positive,Community,False
1923,Feeling great today! #positivevibes,Social Media,142179,Positive,Weather,False
1924,Celebrity gossip: What's happening in Hollywood?,Health Magazine,764929,Neutral,Tech,True
1925,Just discovered a new species of butterfly!,Government,157977,Negative,Community,False
1926,Feeling great today! #positivevibes,Twitter,419468,Negative,Conspiracy,True
1927,Conspiracy theories are everywhere these days...,Twitter,644401,Neutral,Animals,False
1928,Just saw a UFO in my backyard! 👽,Twitter,808192,Positive,UFO,True
1929,Protect your data with the latest cybersecurity measures.,News,526708,Neutral,UFO,True
1930,Feeling great today! #positivevibes,Gossip Magazine,129022,Negative,Tech,True
1931,Just saw a UFO in my backyard! 👽,Health Magazine,293600,Positive,Tech,True
1932,COVID-19 update: Cases are on the rise again.,Twitter,877333,Negative,Health,True
1933,COVID-19 update: Cases are on the rise again.,Government,703856,Negative,COVID-19,True
1934,Feeling great today! #positivevibes,Health Magazine,319395,Positive,Cybersecurity,False
1935,Conspiracy theories are everywhere these days...,Health Magazine,974907,Neutral,COVID-19,False
1936,Just saw a UFO in my backyard! 👽,Science Journal,594004,Neutral,Tech,True
1937,New tech gadget just released! #excited,Tech Magazine,514571,Negative,Community,False
1938,Protect your data with the latest cybersecurity measures.,Online Forum,857993,Positive,Celebrity,True
1939,COVID-19 update: Cases are on the rise again.,Online Forum,570718,Positive,Health,True
1940,Just discovered a new species of butterfly!,Social Media,914583,Positive,Weather,True
1941,Animals are so fascinating!,Social Media,269282,Negative,UFO,False
1942,Animals are so fascinating!,Health Magazine,720490,Neutral,Community,True
1943,Weather forecast: Expect rain showers tomorrow.,Social Media,666642,Neutral,Celebrity,False
1944,Celebrity gossip: What's happening in Hollywood?,Twitter,653412,Positive,UFO,False
1945,COVID-19 update: Cases are on the rise again.,Gossip Magazine,852120,Neutral,Discovery,True
1946,Celebrity gossip: What's happening in Hollywood?,Online Forum,618997,Negative,Animals,False
1947,Animals are so fascinating!,Online Forum,514551,Neutral,Tech,True
1948,Protect your data with the latest cybersecurity measures.,Twitter,116302,Positive,Cybersecurity,False
1949,Just saw a UFO in my backyard! 👽,News,346131,Neutral,Community,False
1950,Feeling great today! #positivevibes,Science Journal,556973,Negative,Discovery,True
1951,New tech gadget just released! #excited,News,882920,Positive,Weather,False
1952,Conspiracy theories are everywhere these days...,Twitter,570498,Positive,Discovery,True
1953,COVID-19 update: Cases are on the rise again.,Gossip Magazine,217321,Neutral,Weather,False
1954,Just saw a UFO in my backyard! 👽,Social Media,681328,Neutral,Celebrity,False
1955,Protect your data with the latest cybersecurity measures.,Science Journal,719869,Neutral,Cybersecurity,False
1956,Conspiracy theories are everywhere these days...,Tech Magazine,422644,Negative,Tech,False
1957,Feeling great today! #positivevibes,Twitter,556823,Negative,COVID-19,False
1958,Protect your data with the latest cybersecurity measures.,Science Journal,773502,Neutral,Health,True
1959,Celebrity gossip: What's happening in Hollywood?,Social Media,655891,Neutral,Cybersecurity,False
1960,Celebrity gossip: What's happening in Hollywood?,News,888603,Negative,Tech,False
1961,COVID-19 update: Cases are on the rise again.,Tech Magazine,950824,Positive,Community,True
1962,COVID-19 update: Cases are on the rise again.,Twitter,631321,Positive,Discovery,False
1963,Community event happening this weekend! Join us!,Health Magazine,599557,Negative,Discovery,False
1964,Animals are so fascinating!,Tech Magazine,834758,Neutral,Weather,True
1965,Just saw a UFO in my backyard! 👽,Gossip Magazine,541594,Neutral,Animals,False
1966,Community event happening this weekend! Join us!,Twitter,690186,Neutral,Animals,True
1967,Conspiracy theories are everywhere these days...,Health Magazine,449449,Neutral,Community,True
1968,Weather forecast: Expect rain showers tomorrow.,Health Magazine,339480,Negative,Discovery,False
1969,Protect your data with the latest cybersecurity measures.,News,726023,Neutral,Weather,True
1970,Conspiracy theories are everywhere these days...,Twitter,773192,Positive,Cybersecurity,True
1971,Weather forecast: Expect rain showers tomorrow.,Online Forum,602049,Positive,Health,True
1972,Feeling great today! #positivevibes,Gossip Magazine,284588,Positive,Weather,False
1973,Celebrity gossip: What's happening in Hollywood?,Health Magazine,446293,Neutral,Discovery,False
1974,Protect your data with the latest cybersecurity measures.,Social Media,500488,Neutral,UFO,True
1975,Animals are so fascinating!,Health Magazine,921120,Positive,Tech,False
1976,Conspiracy theories are everywhere these days...,Health Magazine,268492,Negative,Health,True
1977,Just discovered a new species of butterfly!,Social Media,653456,Positive,COVID-19,True
1978,Protect your data with the latest cybersecurity measures.,Government,165688,Neutral,Cybersecurity,True
1979,Feeling great today! #positivevibes,Twitter,147176,Negative,Celebrity,True
1980,Protect your data with the latest cybersecurity measures.,Government,577433,Positive,Celebrity,False
1981,Animals are so fascinating!,News,126119,Neutral,Discovery,False
1982,Weather forecast: Expect rain showers tomorrow.,Social Media,756503,Neutral,Animals,True
1983,Weather forecast: Expect rain showers tomorrow.,News,289040,Negative,Cybersecurity,True
1984,Weather forecast: Expect rain showers tomorrow.,Online Forum,240404,Negative,Animals,True
1985,Weather forecast: Expect rain showers tomorrow.,News,733789,Positive,Animals,False
1986,Just saw a UFO in my backyard! 👽,Government,445100,Negative,Animals,True
1987,Just saw a UFO in my backyard! 👽,Health Magazine,605365,Neutral,Tech,True
1988,Just saw a UFO in my backyard! 👽,Twitter,580519,Positive,Tech,True
1989,Conspiracy theories are everywhere these days...,Science Journal,723323,Negative,Cybersecurity,True
1990,Animals are so fascinating!,Online Forum,772124,Negative,Tech,False
1991,Weather forecast: Expect rain showers tomorrow.,Twitter,774195,Negative,Health,True
1992,Conspiracy theories are everywhere these days...,Social Media,389679,Neutral,Health,False
1993,Just discovered a new species of butterfly!,Gossip Magazine,298869,Positive,Weather,False
1994,New tech gadget just released! #excited,Health Magazine,572830,Neutral,Celebrity,True
1995,Protect your data with the latest cybersecurity measures.,Gossip Magazine,614053,Positive,Celebrity,False
1996,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,128615,Positive,Cybersecurity,False
